"EventID","MachineName","Data","EntryType","Message","Source","ReplacementStrings","TimeGenerated","TimeWritten","UserName"
"105","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '105' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'false', '12010', '12010'","Microsoft-Windows-Kernel-Power","System.String[]","18/05/2024 02:12:59","18/05/2024 02:12:59","NT AUTHORITY\SYSTEM"
"7040","DESKTOP-LUGE14R","System.Byte[]","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","18/05/2024 01:25:33","18/05/2024 01:25:33","NT AUTHORITY\SYSTEM"
"7040","DESKTOP-LUGE14R","System.Byte[]","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","18/05/2024 01:23:29","18/05/2024 01:23:29","NT AUTHORITY\SYSTEM"
"7040","DESKTOP-LUGE14R","System.Byte[]","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","18/05/2024 01:05:07","18/05/2024 01:05:07","NT AUTHORITY\SYSTEM"
"7040","DESKTOP-LUGE14R","System.Byte[]","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","18/05/2024 01:03:01","18/05/2024 01:03:01","NT AUTHORITY\SYSTEM"
"10016","DESKTOP-LUGE14R","System.Byte[]","Warning","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'machine-default', 'Local', 'Activation', '{C2F03A33-21F5-47FA-B4BB-156362A2F239}', '{316CDED5-E4AE-4B15-9113-7055D84DCC97}', 'DESKTOP-LUGE14R', 'Malaika', 'S-1-5-21-776856091-2747213066-2907446845-1001', 'LocalHost (Using LRPC)', 'Microsoft.Windows.ShellExperienceHost_10.0.19041.4239_neutral_neutral_cw5n1h2txyewy', 'S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708'","DCOM","System.String[]","18/05/2024 00:30:39","18/05/2024 00:30:39","DESKTOP-LUGE14R\Malaika"
"16","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'165', '\??\C:\ProgramData\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\S-1-5-21-776856091-2747213066-2907446845-1001\SystemAppData\Helium\Cache\ec45db51373b988_COM15.dat', '1', '1'","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 00:29:10","18/05/2024 00:29:10","NT AUTHORITY\SYSTEM"
"16","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'119', '\??\C:\Users\Malaika\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat', '1', '1'","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 00:29:10","18/05/2024 00:29:10","NT AUTHORITY\SYSTEM"
"16","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'112', '\??\C:\Users\Malaika\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\SystemAppData\Helium\User.dat', '1', '1'","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 00:29:10","18/05/2024 00:29:10","NT AUTHORITY\SYSTEM"
"16","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'104', '\??\C:\Users\Malaika\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\Settings\settings.dat', '20', '7'","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 00:29:09","18/05/2024 00:29:09","NT AUTHORITY\SYSTEM"
"10016","DESKTOP-LUGE14R","System.Byte[]","Warning","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'machine-default', 'Local', 'Activation', '{C2F03A33-21F5-47FA-B4BB-156362A2F239}', '{316CDED5-E4AE-4B15-9113-7055D84DCC97}', 'DESKTOP-LUGE14R', 'Malaika', 'S-1-5-21-776856091-2747213066-2907446845-1001', 'LocalHost (Using LRPC)', 'Microsoft.Windows.ShellExperienceHost_10.0.19041.4239_neutral_neutral_cw5n1h2txyewy', 'S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708'","DCOM","System.String[]","18/05/2024 00:28:45","18/05/2024 00:28:45","DESKTOP-LUGE14R\Malaika"
"105","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '105' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'true', '1804', '12010'","Microsoft-Windows-Kernel-Power","System.String[]","18/05/2024 00:22:57","18/05/2024 00:22:57","NT AUTHORITY\SYSTEM"
"105","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '105' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'false', '1804', '12010'","Microsoft-Windows-Kernel-Power","System.String[]","18/05/2024 00:22:48","18/05/2024 00:22:48","NT AUTHORITY\SYSTEM"
"105","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '105' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'true', '1199', '12010'","Microsoft-Windows-Kernel-Power","System.String[]","18/05/2024 00:21:56","18/05/2024 00:21:56","NT AUTHORITY\SYSTEM"
"10016","DESKTOP-LUGE14R","System.Byte[]","Warning","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'machine-default', 'Local', 'Activation', '{C2F03A33-21F5-47FA-B4BB-156362A2F239}', '{316CDED5-E4AE-4B15-9113-7055D84DCC97}', 'DESKTOP-LUGE14R', 'Malaika', 'S-1-5-21-776856091-2747213066-2907446845-1001', 'LocalHost (Using LRPC)', 'Microsoft.Windows.ShellExperienceHost_10.0.19041.4239_neutral_neutral_cw5n1h2txyewy', 'S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708'","DCOM","System.String[]","18/05/2024 00:11:08","18/05/2024 00:11:08","DESKTOP-LUGE14R\Malaika"
"7003","DESKTOP-LUGE14R","System.Byte[]","Information","7003 - Roam Complete","Netwtw06","System.String[]","18/05/2024 21:39:59","18/05/2024 21:39:59",
"44","DESKTOP-LUGE14R","System.Byte[]","Information","Windows Update started downloading an update.","Microsoft-Windows-WindowsUpdateClient","System.String[]","18/05/2024 21:37:38","18/05/2024 21:37:38","NT AUTHORITY\SYSTEM"
"1","DESKTOP-LUGE14R","System.Byte[]","Information","The system has returned from a low power state.

Sleep Time: 2024-05-18T15:01:56.9793602Z
Wake Time: 2024-05-18T16:36:59.5665073Z

Wake Source: 0","Microsoft-Windows-Power-Troubleshooter","System.String[]","18/05/2024 21:37:01","18/05/2024 21:37:01","NT AUTHORITY\LOCAL SERVICE"
"18","DESKTOP-LUGE14R","System.Byte[]","Information","Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during start-up.","BTHUSB","System.String[]","18/05/2024 21:37:00","18/05/2024 21:37:00",
"7021","DESKTOP-LUGE14R","System.Byte[]","Information","7021 - Connection telemetry fields and analysis usage","Netwtw06","System.String[]","18/05/2024 21:36:59","18/05/2024 21:36:59",
"130","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '130' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'32647697', '32647697'","Microsoft-Windows-Kernel-Power","System.String[]","18/05/2024 21:36:58","18/05/2024 21:36:58",
"131","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '131' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'1', '518', '518'","Microsoft-Windows-Kernel-Power","System.String[]","18/05/2024 21:36:58","18/05/2024 21:36:58",
"1","DESKTOP-LUGE14R","System.Byte[]","Information","Possible detection of CVE: 2024-05-18T16:36:57.5000000Z
Additional Information: 2024-05-18T15:02:00.6605868Z

This Event is generated when an attempt to exploit a known vulnerability (2024-05-18T16:36:57.5000000Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 21:36:57","18/05/2024 21:36:57",
"107","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '107' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'4', '4', '4', '2024-05-18T18:01:59.9817193Z', '2024-05-18T18:01:59.9817193Z', '4', '4'","Microsoft-Windows-Kernel-Power","System.String[]","18/05/2024 20:02:00","18/05/2024 20:02:00",
"42","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '42' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'4', '4', '7', '0', '12'","Microsoft-Windows-Kernel-Power","System.String[]","18/05/2024 20:01:59","18/05/2024 20:01:59",
"1796","DESKTOP-LUGE14R","System.Byte[]","Error","The Secure Boot update failed to update a Secure Boot variable with error -2147020471. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","Microsoft-Windows-TPM-WMI","System.String[]","18/05/2024 19:02:00","18/05/2024 19:02:00","NT AUTHORITY\SYSTEM"
"1","DESKTOP-LUGE14R","System.Byte[]","Information","The system has returned from a low power state.

Sleep Time: 2024-05-18T13:22:01.5221570Z
Wake Time: 2024-05-18T13:59:12.5402214Z

Wake Source: 0","Microsoft-Windows-Power-Troubleshooter","System.String[]","18/05/2024 18:59:14","18/05/2024 18:59:14","NT AUTHORITY\LOCAL SERVICE"
"18","DESKTOP-LUGE14R","System.Byte[]","Information","Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during start-up.","BTHUSB","System.String[]","18/05/2024 18:59:13","18/05/2024 18:59:13",
"7021","DESKTOP-LUGE14R","System.Byte[]","Information","7021 - Connection telemetry fields and analysis usage","Netwtw06","System.String[]","18/05/2024 18:59:12","18/05/2024 18:59:12",
"27","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '27' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'2', '?'","Microsoft-Windows-Kernel-Boot","System.String[]","18/05/2024 18:59:12","18/05/2024 18:59:12",
"25","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '25' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'1'","Microsoft-Windows-Kernel-Boot","System.String[]","18/05/2024 18:59:12","18/05/2024 18:59:12",
"32","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '32' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0'","Microsoft-Windows-Kernel-Boot","System.String[]","18/05/2024 18:59:12","18/05/2024 18:59:12",
"18","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '18' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'1'","Microsoft-Windows-Kernel-Boot","System.String[]","18/05/2024 18:59:12","18/05/2024 18:59:12",
"30","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '30' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'6799943553717', '4527', '4562', '5861', '5863'","Microsoft-Windows-Kernel-Boot","System.String[]","18/05/2024 18:59:12","18/05/2024 18:59:12",
"1","DESKTOP-LUGE14R","System.Byte[]","Information","Possible detection of CVE: 2024-05-18T13:59:10.5000000Z
Additional Information: 2024-05-18T13:22:11.1660048Z

This Event is generated when an attempt to exploit a known vulnerability (2024-05-18T13:59:10.5000000Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 18:59:10","18/05/2024 18:59:10",
"107","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '107' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'5', '5', '5', '1601-01-01T00:00:00.0000000Z', '1601-01-01T00:00:00.0000000Z', '0', '0'","Microsoft-Windows-Kernel-Power","System.String[]","18/05/2024 18:22:11","18/05/2024 18:22:11",
"42","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '42' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'5', '5', '6', '0', '10'","Microsoft-Windows-Kernel-Power","System.String[]","18/05/2024 18:22:04","18/05/2024 18:22:04",
"1","DESKTOP-LUGE14R","System.Byte[]","Information","The system has returned from a low power state.

Sleep Time: 2024-05-18T13:22:01.5221570Z
Wake Time: 2024-05-18T13:22:01.5221570Z

Wake Source: 3","Microsoft-Windows-Power-Troubleshooter","System.String[]","18/05/2024 18:22:02","18/05/2024 18:22:02","NT AUTHORITY\LOCAL SERVICE"
"18","DESKTOP-LUGE14R","System.Byte[]","Information","Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during start-up.","BTHUSB","System.String[]","18/05/2024 18:22:02","18/05/2024 18:22:02",
"7021","DESKTOP-LUGE14R","System.Byte[]","Information","7021 - Connection telemetry fields and analysis usage","Netwtw06","System.String[]","18/05/2024 18:22:01","18/05/2024 18:22:01",
"130","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '130' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'28826431', '28826432'","Microsoft-Windows-Kernel-Power","System.String[]","18/05/2024 18:22:01","18/05/2024 18:22:01",
"131","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '131' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'1', '515', '515'","Microsoft-Windows-Kernel-Power","System.String[]","18/05/2024 18:22:01","18/05/2024 18:22:01",
"1","DESKTOP-LUGE14R","System.Byte[]","Information","Possible detection of CVE: 2024-05-18T13:22:00.5000000Z
Additional Information: 2024-05-18T10:22:01.4930294Z

This Event is generated when an attempt to exploit a known vulnerability (2024-05-18T13:22:00.5000000Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 18:22:00","18/05/2024 18:22:00",
"107","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '107' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'4', '4', '4', '2024-05-18T13:22:00.8382077Z', '2024-05-18T13:22:00.8382077Z', '4', '4'","Microsoft-Windows-Kernel-Power","System.String[]","18/05/2024 15:22:01","18/05/2024 15:22:01",
"42","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '42' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'4', '4', '7', '0', '9'","Microsoft-Windows-Kernel-Power","System.String[]","18/05/2024 15:22:00","18/05/2024 15:22:00",
"16","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'115', '\??\C:\Users\Malaika\AppData\Local\Packages\microsoft.windowscommunicationsapps_8wekyb3d8bbwe\Settings\settings.dat', '56', '6'","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 14:38:04","18/05/2024 14:38:04","NT AUTHORITY\SYSTEM"
"16","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'106', '\??\C:\Users\Malaika\AppData\Local\Packages\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\Settings\settings.dat', '5', '1'","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 14:36:21","18/05/2024 14:36:21","NT AUTHORITY\SYSTEM"
"16","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'120', '\??\C:\Users\Malaika\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\Settings\settings.dat', '460', '43'","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 14:36:21","18/05/2024 14:36:21","NT AUTHORITY\SYSTEM"
"15","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '15' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'171', '\??\Volume{9fd7a9e9-876f-4892-897e-6bfd6face497}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{D4D38D4B-0BE4-4603-9950-B3B5A99FB801}', '87994368', '86130688'","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 14:32:19","18/05/2024 14:32:19","NT AUTHORITY\SYSTEM"
"16","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'171', '\??\Volume{9fd7a9e9-876f-4892-897e-6bfd6face497}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{FBB65DC5-EEB5-41E3-B24C-108E2D5116F2}', '265', '34'","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 14:32:13","18/05/2024 14:32:13","NT AUTHORITY\SYSTEM"
"16","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'171', '\??\Volume{9fd7a9e9-876f-4892-897e-6bfd6face497}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{A72D824C-6160-451F-8D35-B190525459B1}', '74262', '9003'","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 14:32:12","18/05/2024 14:32:12","NT AUTHORITY\SYSTEM"
"16","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'171', '\??\Volume{9fd7a9e9-876f-4892-897e-6bfd6face497}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{AA87E84B-4F33-43FD-A478-3866B3740ED2}', '99', '7'","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 14:32:11","18/05/2024 14:32:11","NT AUTHORITY\SYSTEM"
"16","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'171', '\??\Volume{9fd7a9e9-876f-4892-897e-6bfd6face497}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{3BBCB6AA-892C-486F-8421-B11D7174D419}', '72', '8'","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 14:32:10","18/05/2024 14:32:10","NT AUTHORITY\SYSTEM"
"15","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '15' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'171', '\??\Volume{9fd7a9e9-876f-4892-897e-6bfd6face497}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{D3CCA038-98A0-4C69-936B-FB5F09DFB592}', '17518592', '17477632'","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 14:32:10","18/05/2024 14:32:10","NT AUTHORITY\SYSTEM"
"11","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '11' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'79', '\??\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\DRIVERS', '{a0a749b7-14f1-11ef-a261-38afd7ae0186}', '{a0a749b6-14f1-11ef-a261-38afd7ae0186}', '0xc00000a2', '7'","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 14:32:03","18/05/2024 14:32:03","NT AUTHORITY\SYSTEM"
"15","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '15' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'79', '\??\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\DRIVERS', '8687616', '8663040'","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 14:32:03","18/05/2024 14:32:03","NT AUTHORITY\SYSTEM"
"11","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '11' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'78', '\??\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SYSTEM', '{a0a749b4-14f1-11ef-a261-38afd7ae0186}', '{a0a749b3-14f1-11ef-a261-38afd7ae0186}', '0xc00000a2', '7'","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 14:32:03","18/05/2024 14:32:03","NT AUTHORITY\SYSTEM"
"15","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '15' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'78', '\??\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SYSTEM', '17518592', '17477632'","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 14:32:03","18/05/2024 14:32:03","NT AUTHORITY\SYSTEM"
"15","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '15' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'171', '\??\Volume{9fd7a9e9-876f-4892-897e-6bfd6face497}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{27A77F79-E363-4F31-9B2E-2850F141BACF}', '87994368', '86142976'","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 14:32:00","18/05/2024 14:32:00","NT AUTHORITY\SYSTEM"
"16","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'171', '\??\Volume{9fd7a9e9-876f-4892-897e-6bfd6face497}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{C3683A38-EC52-4CBE-B206-E0DD3334F3B1}', '265', '34'","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 14:31:54","18/05/2024 14:31:54","NT AUTHORITY\SYSTEM"
"15","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '15' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'171', '\??\Volume{9fd7a9e9-876f-4892-897e-6bfd6face497}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{E58D4323-6747-4DE1-829C-DA0716605397}', '53911552', '39682048'","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 14:31:53","18/05/2024 14:31:53","NT AUTHORITY\SYSTEM"
"16","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'171', '\??\Volume{9fd7a9e9-876f-4892-897e-6bfd6face497}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{3466E1C2-D4EE-4750-91B2-167826333F6A}', '99', '7'","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 14:31:50","18/05/2024 14:31:50","NT AUTHORITY\SYSTEM"
"16","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'171', '\??\Volume{9fd7a9e9-876f-4892-897e-6bfd6face497}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{0AEF03F0-9A8D-4C99-B2D7-23ADF9AA903D}', '72', '8'","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 14:31:50","18/05/2024 14:31:50","NT AUTHORITY\SYSTEM"
"15","DESKTOP-LUGE14R","System.Byte[]","Information","The description for Event ID '15' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'171', '\??\Volume{9fd7a9e9-876f-4892-897e-6bfd6face497}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{9684C652-2A4E-4ED3-B69C-163A2850730D}', '17518592', '17477632'","Microsoft-Windows-Kernel-General","System.String[]","18/05/2024 14:31:50","18/05/2024 14:31:50","NT AUTHORITY\SYSTEM"
